Unnamed,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
21017,10509946,HZ251516,05-03-2016 22:30,060XX W MELROSE ST,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,1633,16,36,17,5,1135651,1920983,2016,05-10-2016 15:56,41.93935715,-87.77685754,"(41.939357146, -87.776857542)"
21406,10509988,HZ250746,05-03-2016 16:35,029XX N SHEFFIELD AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,TRUE,FALSE,1933,19,44,6,11,1169107,1919625,2016,05-10-2016 15:56,41.93496894,-87.65393685,"(41.934968944, -87.653936849)"
22036,10510002,HZ250689,05-03-2016 14:25,031XX N SOUTHPORT AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1933,19,32,6,6,1166410,1921167,2016,05-10-2016 15:56,41.93925849,-87.66380409,"(41.939258491, -87.663804093)"
22058,10510006,HZ250696,05-03-2016 18:10,062XX S ARCHER AVE,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,811,8,23,56,6,1135620,1867749,2016,05-10-2016 15:56,41.79327599,-87.77823659,"(41.793275985, -87.77823659)"
22553,10510008,HZ250711,05-03-2016 14:00,0000X E LAKE ST,820,THEFT,$500 AND UNDER,COLLEGE/UNIVERSITY GROUNDS,FALSE,FALSE,111,1,42,32,6,1176585,1901750,2016,05-10-2016 15:56,41.88575329,-87.62699624,"(41.885753285, -87.626996239)"
22834,10510023,HZ251630,05-03-2016 18:00,085XX S BENNETT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,412,4,8,45,14,1190338,1848813,2016,05-10-2016 15:56,41.74016931,-87.57820157,"(41.740169311, -87.578201565)"
23016,10510201,HZ251743,05-03-2016 18:00,089XX S COTTAGE GROVE AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,633,6,6,44,08B,1183121,1846055,2016,05-10-2016 15:56,41.73277179,-87.60472899,"(41.732771785, -87.604728989)"
23073,10510028,HZ251387,05-03-2016 21:00,034XX S EMERALD AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,915,9,11,60,6,1171863,1882071,2016,05-10-2016 15:56,41.83185793,-87.64491566,"(41.831857932, -87.64491566)"
23139,10510044,HZ251374,05-03-2016 12:00,047XX S ASHLAND AVE,1110,DECEPTIVE PRACTICE,BOGUS CHECK,BANK,FALSE,FALSE,931,9,20,61,11,1166467,1873388,2016,05-10-2016 15:56,41.8081478,-87.66496197,"(41.808147803, -87.664961971)"
23204,10510086,HZ251423,05-03-2016 22:22,087XX S BURLEY AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,424,4,7,46,14,1199184,1847735,2016,05-10-2016 15:56,41.73699363,-87.54582776,"(41.736993626, -87.545827764)"
24067,10510107,HZ251653,05-03-2016 17:00,063XX N HERMITAGE AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,2433,24,40,77,6,1163624,1941880,2016,05-10-2016 15:56,41.99615508,-87.67345707,"(41.996155077, -87.673457065)"
24241,10509487,HZ251039,05-04-2016 12:46,014XX W 95TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,FALSE,FALSE,2213,22,21,73,14,1168076,1841733,2016,05-11-2016 15:50,41.72124785,-87.65996945,"(41.721247847, -87.659969446)"
24306,10510115,HZ251663,05-03-2016 11:00,054XX N SAWYER AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,1712,17,40,13,11,1153730,1936013,2016,05-10-2016 15:56,41.98025918,-87.71000978,"(41.980259177, -87.710009782)"
24437,10510146,HZ251547,05-03-2016 21:00,003XX N PINE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,1523,15,28,25,08B,1139441,1901703,2016,05-10-2016 15:56,41.88638227,-87.76339888,"(41.886382272, -87.763398884)"
24569,10510187,HZ251739,05-03-2016 22:54,051XX W NORTH AVE,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,TRUE,FALSE,2533,25,37,25,26,1141622,1910145,2016,05-10-2016 15:56,41.90950808,-87.7551807,"(41.909508082, -87.755180702)"
24761,10510207,HZ251665,05-03-2016 10:00,009XX N RUSH ST,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1833,18,42,8,6,1176466,1907032,2016,05-10-2016 15:56,41.90025005,-87.62727361,"(41.900250049, -87.627273613)"
24869,10510216,HZ251678,05-03-2016 22:30,022XX S SAWYER AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,1024,10,24,30,3,1155039,1889026,2016,05-10-2016 15:56,41.85129667,-87.7064588,"(41.851296671, -87.706458801)"
25410,10510229,HZ251692,05-03-2016 23:30,009XX W 19TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1235,12,25,31,7,1170718,1891113,2016,05-10-2016 15:56,41.85669507,-87.64885236,"(41.856695068, -87.648852364)"
26041,10510426,HZ250729,05-03-2016 02:05,034XX N HALSTED ST,880,THEFT,PURSE-SNATCHING,BAR OR TAVERN,FALSE,FALSE,1924,19,44,6,6,1170308,1923273,2016,05-10-2016 15:56,41.94495301,-87.64941621,"(41.944953005, -87.649416212)"
26193,10510600,HZ250893,05-03-2016 16:30,079XX S PRAIRIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,623,6,6,44,14,1179410,1852394,2016,05-10-2016 15:56,41.75025215,-87.61813096,"(41.750252151, -87.61813096)"
26562,10510660,HZ252031,05-03-2016 19:00,028XX N CLARK ST,890,THEFT,FROM BUILDING,ATHLETIC CLUB,FALSE,FALSE,1934,19,44,6,6,1171402,1919138,2016,05-10-2016 15:56,41.93358238,-87.64551708,"(41.933582379, -87.645517082)"
26934,10510662,HZ252034,05-03-2016 20:00,020XX W SCHILLER ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1424,14,1,24,6,1162452,1909424,2016,05-10-2016 15:56,41.90711883,-87.67868029,"(41.907118834, -87.678680286)"
27043,10510771,HZ252073,05-03-2016 16:30,067XX S CORNELL AVE,810,THEFT,OVER $500,APARTMENT,FALSE,FALSE,332,3,5,43,6,1188363,1860651,2016,05-10-2016 15:56,41.77270119,-87.58506036,"(41.772701185, -87.585060362)"
27452,10510864,HZ249302,05-03-2016 07:40,016XX S MICHIGAN AVE,460,BATTERY,SIMPLE,OTHER,FALSE,FALSE,131,1,2,33,08B,1177485,1892305,2016,05/23/2016 03:48:54 PM,41.85981528,-87.62397793,"(41.859815277, -87.623977927)"
27580,10510936,HZ251969,05-03-2016 21:45,004XX E 48TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,223,2,3,38,08B,1180055,1873293,2016,05-10-2016 15:56,41.80758633,-87.61512779,"(41.807586328, -87.615127788)"
27904,10511141,HZ252349,05-03-2016 22:30,005XX W 97TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,SPORTS ARENA/STADIUM,FALSE,FALSE,2223,22,21,73,14,1174222,1840563,2016,05-10-2016 15:56,41.71790308,-87.63749255,"(41.717903082, -87.63749255)"
28144,10511194,HZ252201,05-03-2016 21:30,009XX W BELMONT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1933,19,44,6,14,1169596,1921441,2016,05-10-2016 15:56,41.93994148,-87.65208674,"(41.93994148, -87.652086737)"
28671,10511221,HZ252329,05-03-2016 13:00,031XX W MONTROSE AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1724,17,33,14,6,1154500,1929070,2016,05-10-2016 15:56,41.96119177,-87.70736456,"(41.96119177, -87.707364558)"
28693,10511249,HZ252415,05-03-2016 01:30,058XX S SANGAMON ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,712,7,16,68,26,1170978,1865954,2016,05-10-2016 15:56,41.78765064,-87.64863395,"(41.787650639, -87.648633945)"
28911,10511336,HZ252504,05-03-2016 10:00,020XX N CLARK ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,FALSE,1814,18,43,7,11,1173986,1913691,2016,05-10-2016 15:56,41.91857831,-87.63618385,"(41.918578314, -87.636183854)"
28932,10511361,HZ252601,05-03-2016 12:27,018XX S CALUMET AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER,FALSE,FALSE,132,1,2,33,11,1178756,1891402,2016,05-10-2016 15:56,41.85730848,-87.61934007,"(41.857308478, -87.619340066)"
29127,10511443,HZ252729,05-03-2016 18:30,026XX N MOZART ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1411,14,35,22,7,1156925,1917430,2016,05-10-2016 15:56,41.92920189,-87.69876576,"(41.929201886, -87.698765756)"
29933,10511493,HZ252767,05-03-2016 14:30,052XX W LAKE ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,1523,15,28,25,5,1141195,1902044,2016,05-10-2016 15:56,41.88728587,-87.75694927,"(41.887285871, -87.756949272)"
30040,10511513,HZ251916,05-03-2016 23:25,002XX N ABERDEEN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1214,12,27,28,14,1169100,1901749,2016,05-10-2016 15:56,41.88591631,-87.65448252,"(41.885916313, -87.654482517)"
30278,10511515,HZ251902,05-03-2016 17:00,035XX N Wilton Ave,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1924,19,44,6,6,1169310,1923616,2016,05-10-2016 15:56,41.945916,-87.65307443,"(41.945916003, -87.653074432)"
30430,10511516,HZ252310,05-03-2016 14:00,031XX W MADISON ST,890,THEFT,FROM BUILDING,DRUG STORE,FALSE,FALSE,1222,12,28,27,6,1155397,1899849,2016,05-10-2016 15:56,41.88098896,-87.70485404,"(41.880988964, -87.704854042)"
30452,10511522,HZ251882,05-03-2016 08:00,033XX N Page Ave,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,FALSE,FALSE,1631,16,36,17,11,1121837,1921147,2016,05-10-2016 15:56,41.94004203,-87.82762547,"(41.940042028, -87.827625466)"
30474,10511543,HZ252763,05-03-2016 18:00,061XX N WINTHROP AVE,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,2433,24,48,77,6,1167747,1940929,2016,05-10-2016 15:56,41.99345733,-87.65831807,"(41.993457327, -87.658318065)"
30496,10511654,HZ252984,05-03-2016 22:00,059XX S INDIANA AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,232,2,20,40,6,1178617,1865611,2016,05-10-2016 15:56,41.78653906,-87.62063552,"(41.786539062, -87.620635522)"
30691,10511697,HZ253073,05-03-2016 00:00,006XX N KINGSBURY ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER,FALSE,TRUE,1831,18,42,8,26,1172883,1904116,2016,05-10-2016 15:56,41.89232854,-87.64052046,"(41.892328543, -87.640520462)"
30975,10512013,HZ253292,05-03-2016 16:00,039XX N NEENAH AVE,560,ASSAULT,SIMPLE,OTHER,FALSE,FALSE,1632,16,38,17,08A,1131814,1925542,2016,05-10-2016 15:56,41.95193503,-87.79085381,"(41.951935032, -87.790853806)"
31841,10509509,HZ250880,05-04-2016 08:00,017XX W POLK ST,265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,OTHER,FALSE,FALSE,1231,12,2,28,2,1164782,1896486,2016,05-11-2016 15:50,41.87156685,-87.67048835,"(41.871566847, -87.670488348)"
32083,10509510,HZ250980,05-04-2016 11:58,016XX E 69TH ST,1330,CRIMINAL TRESPASS,TO LAND,OTHER,TRUE,FALSE,332,3,5,43,26,1188588,1859566,2016,05-11-2016 15:50,41.76971848,-87.58427023,"(41.76971848, -87.584270226)"
32450,10509515,HZ251054,05-04-2016 12:50,004XX W 97TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,2223,22,21,73,18,1174958,1840580,2016,05-11-2016 15:50,41.71793338,-87.63479637,"(41.717933377, -87.634796373)"
32859,10512082,HZ253323,05-03-2016 09:00,021XX S MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,132,1,2,33,11,1177540,1890161,2016,05-10-2016 15:56,41.85393075,-87.62384107,"(41.853930752, -87.623841071)"
33341,10512232,HZ253420,05-03-2016 17:00,066XX N GREENVIEW AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,FALSE,2432,24,40,1,17,1165070,1944128,2016,05-10-2016 15:56,42.00229294,-87.66807366,"(42.002292941, -87.668073655)"
33406,10512295,HZ253524,05-03-2016 16:00,078XX S KENWOOD AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,411,4,8,45,6,1186568,1853360,2016,05-10-2016 15:56,41.75273668,-87.59187063,"(41.752736679, -87.591870628)"
33472,10512308,HZ253532,05-03-2016 10:00,017XX W 59TH ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,TRUE,715,7,15,67,26,1165442,1865561,2016,05-10-2016 15:56,41.78669138,-87.6689433,"(41.786691384, -87.668943302)"
33516,10512570,HZ253700,05-03-2016 12:00,022XX W 71ST ST,820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,FALSE,FALSE,832,8,18,66,6,1162537,1857540,2016,05-10-2016 15:56,41.76474177,-87.67981809,"(41.764741768, -87.679818093)"
33538,10512605,HZ253685,05-03-2016 11:00,038XX N SPAULDING AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1733,17,33,16,11,1153705,1925357,2016,05-10-2016 15:56,41.95101895,-87.71038665,"(41.951018949, -87.710386648)"
34119,10509532,HZ251088,05-04-2016 12:50,020XX W JACKSON BLVD,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,1225,12,2,28,26,1162659,1898621,2016,05-11-2016 15:50,41.8774702,-87.67822288,"(41.877470199, -87.678222877)"
34270,10512841,HZ254217,05-03-2016 17:30,065XX S DR MARTIN LUTHER KING JR DR,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,STREET,FALSE,FALSE,312,3,20,42,3,1180045,1861769,2016,05-10-2016 15:56,41.77596364,-87.61551737,"(41.775963639, -87.615517372)"
35207,10509533,HZ251056,05-04-2016 08:00,080XX S ASHLAND AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,611,6,21,71,6,1167071,1851447,2016,05-11-2016 15:50,41.74792601,-87.6633736,"(41.74792601, -87.663373604)"
35358,10513298,HZ254836,05-03-2016 12:00,037XX N NEWLAND AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,1632,16,36,17,26,1129411,1924029,2016,05-10-2016 15:56,41.94782459,-87.79972205,"(41.947824587, -87.799722047)"
35663,10513481,HZ254981,05-03-2016 17:00,004XX N RIDGEWAY AVE,620,BURGLARY,UNLAWFUL ENTRY,OTHER,FALSE,FALSE,1122,11,27,23,5,1151310,1902714,2016,05-10-2016 15:56,41.88893198,-87.71978611,"(41.888931976, -87.719786107)"
36400,10513530,HZ255054,05-03-2016 07:00,033XX W 62ND PL,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,823,8,15,66,11,1155146,1862987,2016,05-10-2016 15:56,41.77984007,-87.70676293,"(41.77984007, -87.706762932)"
36422,10513537,HZ255100,05-03-2016 13:00,024XX E 82ND ST,810,THEFT,OVER $500,PARK PROPERTY,FALSE,FALSE,422,4,7,46,6,1193875,1851074,2016,05-10-2016 15:56,41.74628779,-87.56516873,"(41.746287787, -87.565168726)"
38609,10515355,HZ247169,05-01-2016 11:40,054XX S WELLS ST,312,ROBBERY,ARMED:KNIFE/CUTTING INSTRUMENT,SIDEWALK,FALSE,FALSE,935,9,3,37,3,1175550,1868625,2016,05/23/2016 03:48:54 PM,41.794879,-87.63179049,"(41.794879, -87.63179049)"
42460,22451,HZ250365,05-03-2016 21:08,074XX S MAPLEWOOD AVE,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,835,8,18,66,01A,1160663,1855290,2016,05-10-2016 15:56,41.7586063,-87.68674885,"(41.758606301, -87.686748849)"
42482,22452,HZ249724,05-03-2016 14:00,049XX W MONROE ST,110,HOMICIDE,FIRST DEGREE MURDER,STREET,FALSE,FALSE,1533,15,28,25,01A,1143598,1899211,2016,05-10-2016 15:56,41.87946715,-87.74819558,"(41.879467146, -87.748195577)"
43063,10508660,HZ250515,05-04-2016 00:01,015XX W GARFIELD BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,934,9,16,61,08B,1167130,1868260,2016,05-11-2016 15:50,41.79406181,-87.662677,"(41.794061805, -87.662676999)"
43695,10508667,HZ250527,05-04-2016 00:47,067XX S LAFLIN ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,FALSE,FALSE,725,7,17,67,15,1167495,1860032,2016,05-11-2016 15:50,41.77147534,-87.66157428,"(41.771475336, -87.661574276)"
44256,10508668,HZ250525,05-04-2016 00:15,033XX W FLOURNOY ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1134,11,24,27,18,1154249,1896836,2016,05-11-2016 15:50,41.87274397,-87.7091499,"(41.87274397, -87.709149899)"
44300,10508673,HZ250533,05-04-2016 00:14,032XX W 47TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,821,8,14,58,18,1155749,1873296,2016,05-11-2016 15:50,41.80811735,-87.70427567,"(41.808117346, -87.704275674)"
44495,10508676,HZ250520,05-04-2016 00:17,006XX W 127TH ST,520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,TRUE,FALSE,523,5,9,53,04A,1174204,1820662,2016,05-11-2016 15:50,41.66329207,-87.63814672,"(41.663292071, -87.63814672)"
44929,10508677,HZ250509,05-04-2016 00:08,005XX E 130TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,533,5,9,54,04A,1182215,1819214,2016,05-11-2016 15:50,41.65913748,-87.60887511,"(41.659137482, -87.608875108)"
44996,10508686,HZ250511,05-04-2016 00:00,025XX E 78TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,421,4,7,43,08B,1194390,1853738,2016,05-11-2016 15:50,41.75358538,-87.56319432,"(41.753585384, -87.563194315)"
45107,10508689,HZ250537,05-04-2016 00:45,068XX S THROOP ST,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,724,7,17,67,08A,1168837,1859459,2016,05-11-2016 15:50,41.76987408,-87.65667148,"(41.769874082, -87.656671484)"
45653,10508691,HZ250536,05-04-2016 00:45,004XX W 27TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,914,9,11,60,08B,1173515,1886698,2016,05-11-2016 15:50,41.84451832,-87.63871703,"(41.844518319, -87.63871703)"
45894,10508706,HZ250562,05-04-2016 01:40,014XX W CHESTNUT ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1213,12,27,24,14,1166714,1906119,2016,05-11-2016 15:50,41.89795937,-87.66311903,"(41.897959368, -87.663119032)"
46374,10508707,HZ250540,05-04-2016 00:00,059XX W ARTHINGTON ST,1261,DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,APARTMENT,FALSE,FALSE,1513,15,29,25,11,1136741,1895397,2016,05-11-2016 15:50,41.86912653,-87.77346516,"(41.869126533, -87.773465155)"
46637,10077106,HY266148,05/19/2015 01:12:00 AM,009XX W BELMONT AVE,560,ASSAULT,SIMPLE,APARTMENT,TRUE,FALSE,1933,19,44,6,08A,1169640,1921442,2015,05-11-2016 15:48,41.93994326,-87.651925,"(41.939943264, -87.651924995)"
46745,10301916,HY469211,01-01-2015 00:00,062XX W BARRY AVE,266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,TRUE,TRUE,2511,25,36,19,2,1134262,1919947,2015,05-11-2016 15:48,41.93653888,-87.78198708,"(41.936538876, -87.781987083)"
46767,10378401,HZ114481,01/13/2016 05:50:00 PM,012XX E 53RD ST,330,ROBBERY,AGGRAVATED,BANK,TRUE,FALSE,234,2,4,41,3,1185239,1870376,2016,05-11-2016 15:48,41.79946141,-87.59620632,"(41.799461412, -87.596206318)"
46920,10384630,HZ121001,01/19/2016 04:39:00 PM,059XX N BROADWAY,330,ROBBERY,AGGRAVATED,BANK,TRUE,FALSE,2013,20,48,77,3,1167231,1939519,2016,05-11-2016 15:48,41.9895994,-87.66025687,"(41.989599401, -87.660256868)"
47115,10391121,HZ127825,01/25/2016 08:58:00 AM,017XX W HOWARD ST,330,ROBBERY,AGGRAVATED,BANK,TRUE,FALSE,2422,24,49,1,3,1163020,1950346,2016,05-11-2016 15:48,42.01939873,-87.67543958,"(42.019398729, -87.67543958)"
47222,10404916,HZ141074,02-05-2016 08:59,067XX N RIDGE BLVD,330,ROBBERY,AGGRAVATED,BANK,TRUE,FALSE,2412,24,50,2,3,1161864,1944903,2016,05-11-2016 15:48,42.00448731,-87.67984643,"(42.004487311, -87.679846425)"
47266,10417926,HZ155611,02/18/2016 08:50:00 AM,070XX N WESTERN AVE,330,ROBBERY,AGGRAVATED,BANK,TRUE,FALSE,2411,24,50,2,3,1159045,1946558,2016,05-11-2016 15:48,42.00908726,-87.69017186,"(42.009087258, -87.690171862)"
47573,10434704,HZ172210,03-02-2016 16:54,014XX E 53RD ST,330,ROBBERY,AGGRAVATED,BANK,TRUE,FALSE,234,2,4,41,3,1186659,1870409,2016,05-11-2016 15:48,41.79951843,-87.59099784,"(41.799518433, -87.590997844)"
47617,10437374,HZ175232,03-05-2016 05:47,051XX N RIDGEWAY AVE,5007,OTHER OFFENSE,OTHER WEAPONS VIOLATION,STREET,FALSE,FALSE,1712,17,39,14,26,1150469,1933641,2016,05-11-2016 15:48,41.97381475,-87.72206486,"(41.973814751, -87.722064863)"
48110,10448396,HZ187600,03/14/2016 10:15:00 AM,019XX S TRUMBULL AVE,610,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,1024,10,24,29,5,1153729,1890276,2016,05-11-2016 15:48,41.85475296,-87.71123359,"(41.854752959, -87.711233594)"
49845,10453021,HZ191743,03/18/2016 08:42:00 AM,017XX N LINDER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,2532,25,37,25,14,1139460,1911110,2016,05-11-2016 15:48,41.91219587,-87.7630995,"(41.912195867, -87.763099498)"
49952,10454281,HZ193456,02/27/2016 03:45:00 PM,087XX S WALLACE ST,610,BURGLARY,FORCIBLE ENTRY,VACANT LOT/LAND,FALSE,FALSE,2223,22,21,71,5,1173833,1846882,2016,05-11-2016 15:48,41.73525191,-87.63873055,"(41.735251905, -87.638730547)"
50667,10482650,HZ222527,04-11-2016 23:30,094XX S STATE ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,STREET,TRUE,FALSE,634,6,6,49,10,1177949,1842478,2016,05-11-2016 15:48,41.72307462,-87.62378426,"(41.723074622, -87.623784263)"
51580,10489411,HZ230254,04/17/2016 10:30:00 PM,004XX S PULASKI RD,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,GAS STATION,TRUE,FALSE,1132,11,24,26,10,1149797,1897617,2016,05-11-2016 15:48,41.8749748,-87.72547505,"(41.874974798, -87.725475051)"
52036,10509540,HZ251013,05-04-2016 11:50,009XX W 52ND ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,934,9,20,61,08B,1170742,1870351,2016,05-11-2016 15:50,41.79972165,-87.64937099,"(41.79972165, -87.64937099)"
52102,10489796,HZ230652,04/18/2016 10:50:00 AM,051XX S WENTWORTH AVE,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,225,2,3,37,26,1175826,1871120,2016,05-11-2016 15:48,41.80171934,-87.63070362,"(41.80171934, -87.630703621)"
52366,10495378,HZ235779,04/22/2016 11:21:00 AM,015XX S CHRISTIANA AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,VACANT LOT/LAND,TRUE,FALSE,1021,10,24,29,15,1154286,1892167,2016,05-11-2016 15:48,41.85993099,-87.7091387,"(41.859930986, -87.709138696)"
52498,10497151,HZ238475,04/24/2016 02:45:00 PM,026XX W CERMAK RD,554,ASSAULT,AGG PO HANDS NO/MIN INJURY,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,1034,10,28,30,08A,1159029,1889294,2016,05-11-2016 15:48,41.85195123,-87.69180719,"(41.851951229, -87.691807185)"
52562,10509543,HZ250999,05-04-2016 11:53,071XX S WABASH AVE,460,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,323,3,6,69,08B,1177959,1857714,2016,05-11-2016 15:50,41.76488381,-87.62328714,"(41.764883809, -87.623287138)"
52866,10498114,HZ239334,04/25/2016 11:10:00 AM,0000X W 35TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,211,2,3,35,11,1176725,1881799,2016,05-11-2016 15:48,41.83100324,-87.62708478,"(41.831003238, -87.627084778)"
53019,10498554,HZ239907,04/15/2016 11:56:00 PM,007XX E 111TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,FALSE,FALSE,531,5,9,50,11,1183356,1831503,2016,05-11-2016 15:48,41.69283384,-87.60431945,"(41.692833841, -87.60431945)"
53062,10498701,HZ240110,04/25/2016 07:12:00 PM,003XX E 47TH ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,STREET,TRUE,FALSE,215,2,3,38,10,1178930,1873923,2016,05-11-2016 15:48,41.80934083,-87.61923474,"(41.809340827, -87.619234738)"
53387,10500065,HZ241180,04/26/2016 04:55:00 PM,019XX S JEFFERSON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,1235,12,25,31,08B,1172638,1890906,2016,05-11-2016 15:48,41.85608483,-87.6418111,"(41.856084827, -87.6418111)"
53756,10501230,HZ242280,04/27/2016 01:44:00 PM,073XX S COTTAGE GROVE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,TRUE,TRUE,323,3,6,69,08B,1182827,1856621,2016,05-11-2016 15:48,41.76177285,-87.60547861,"(41.761772852, -87.605478606)"
53886,10503970,HZ244601,04/28/2016 04:15:00 PM,009XX E MARQUETTE RD,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,321,3,5,42,08B,1183781,1861450,2016,05-11-2016 15:48,41.77500188,-87.60183161,"(41.775001884, -87.601831608)"
